Timestamp,PM2.5,Temperature,Humidity,Soil_Moisture,Biodiversity_Index,Nutrient_Level,Water_Quality,Air_Quality_Index,Pollution_Level,Soil_pH,Dissolved_Oxygen,Chemical_Oxygen_Demand,Biochemical_Oxygen_Demand,Total_Dissolved_Solids,Ecological_Health_Label
2018-01-01 10:00:00,33.56211413438531,23.066449907150915,48.29955196495273,38.75265914977347,10,0,0,116.67377749325463,Low,5.89280299893932,6.365889250066889,87.92778436028715,181.28281721515404,469.2609640664438,Ecologically Degraded
2018-01-01 11:00:00,105.30828186740817,26.89197088367715,81.57501562167357,4.939448675693497,11,100,0,89.77102292958304,Moderate,5.332705844942997,4.896607741009147,86.12336369824028,93.93539281349324,463.4518957577321,Ecologically Stable
2018-01-01 12:00:00,218.25884337417642,20.959940094139476,86.00698127875825,2.349385360241949,9,0,0,120.43371949989641,Low,6.478668333090693,7.001054284198808,101.69198406009231,71.32939024510883,208.2705701882004,Ecologically Stable
2018-01-01 13:00:00,69.5926092479573,22.731351125972726,99.64228565558938,2.1842207006392758,8,50,0,98.61265851685978,Low,8.497007809916795,6.30420201200635,1.2190062398646173,15.140788680102158,375.3780531469333,Ecologically Healthy
2018-01-01 14:00:00,52.90137195271518,25.319610809627093,70.43870957239372,57.073172167893524,7,100,0,134.2920107636378,High,5.626593913461228,6.300393220415704,299.6358151820461,188.21217442472255,461.5569092097606,Ecologically Healthy
2018-01-01 15:00:00,90.70037707360828,16.813918613737933,73.00535660613531,38.432042507902636,5,0,0,100.82707623517261,Low,7.578802036012866,3.6490069807858916,209.01471602144443,112.59337303439068,39.50633313379509,Ecologically Stable
2018-01-01 16:00:00,50.26422403590488,14.188964788852445,80.97187202090666,33.02587697267432,7,0,0,90.4455182763288,Low,7.905202043191657,10.35096192573463,236.80425503001754,85.44359227026229,356.3784326420819,Ecologically Healthy
2018-01-01 17:00:00,65.88706905695942,18.96147741965165,95.12443660999655,45.43643347144485,12,100,1,103.41904568985949,Low,8.094816265219109,4.939764101051264,294.67823588898443,34.13094369168348,321.7840039976218,Ecologically Stable
2018-01-01 18:00:00,82.46512394701323,14.896757439285006,87.08023829207745,58.88162512205105,12,100,1,122.67843073522998,Low,7.24911680852899,9.706357115572171,12.343939326493114,63.4739821994871,120.713087634914,Ecologically Healthy
2018-01-01 19:00:00,32.00686524219417,25.69317762958267,62.49885089530732,46.42226566724945,10,100,1,101.60145002225379,Moderate,7.409660296561433,4.92546640904543,141.1939246724891,72.79572873381623,333.5140734970934,Ecologically Healthy
2018-01-01 20:00:00,148.50300471065697,16.79040001214196,89.30128704991793,19.84573861908027,10,0,1,126.52145689425862,Moderate,8.019319397153513,6.648713430002088,278.2647023337781,122.30885159288817,330.8405295860562,Ecologically Degraded
2018-01-01 21:00:00,26.759072313952004,19.02416734848438,55.44030943700152,5.72583450054139,5,100,2,128.8427239489277,Low,7.236942931444238,8.45778225961333,27.747184352788025,108.4956116294621,193.9388330934224,Ecologically Healthy
2018-01-01 22:00:00,23.63967219173367,26.908201260761736,51.402028089074335,6.729762107616224,11,50,0,107.16169499217077,Low,8.23693430573012,6.669435417095521,56.99828536126389,138.48163411046747,23.826788813964438,Ecologically Healthy
2018-01-01 23:00:00,96.69752089440674,25.349499570228396,79.86242089539846,31.13973033944089,5,100,0,125.85936631729302,Moderate,7.310701327313331,-0.783163994516582,110.22799591057377,36.938499994996675,160.03690870302185,Ecologically Stable
2018-01-02 00:00:00,140.66769039895252,20.140255273100657,81.97299512504452,52.07282984518551,12,0,0,106.0679627076207,Low,7.036781547427843,4.437007948505327,81.62260449045165,19.475939534486052,491.1840807756901,Ecologically Stable
2018-01-02 01:00:00,94.89177871785353,23.791913444713078,74.8379956037794,25.014750285867294,5,0,0,74.00050042989473,Moderate,7.32346117474464,4.153999278442823,246.57195958454258,68.2327532722613,171.1014400154784,Ecologically Healthy
2018-01-02 02:00:00,76.08895885423004,20.263067592027515,80.15806577867973,41.256527354905465,13,0,1,127.85640191191987,High,7.807104303488269,4.661225840128121,283.7035348252378,5.244204694595078,108.67559825063883,Ecologically Healthy
2018-01-02 03:00:00,65.36907174917371,19.127127840167752,84.9884933113033,9.54213804043368,14,0,0,111.19473949318396,High,8.024069575886145,8.151266390641945,129.50541845887184,112.4663867875721,117.18405805090798,Ecologically Healthy
2018-01-02 04:00:00,56.99549153433252,26.17333116767334,69.95256942346856,21.128650085274824,7,0,3,98.26657631380478,Low,6.615716774609902,6.790606190884281,247.67080580566477,168.990530386752,382.97049450377637,Ecologically Healthy
2018-01-02 05:00:00,171.88996502597246,22.558479734707483,36.983292598383166,22.027707863904634,11,0,0,101.27011349016809,High,5.007820772921696,5.673266400718121,191.17524557287808,150.01389761387202,450.7794022467189,Ecologically Degraded
2018-01-02 06:00:00,106.05219696949611,21.159412796944935,77.9894137987703,20.210411470772748,10,150,1,130.2217065330889,Low,7.439468377901245,9.96551525934895,14.5370309994313,86.49653565732682,393.23577644349973,Ecologically Stable
2018-01-02 07:00:00,60.86594068293271,18.801762486594267,84.90363277798264,17.087740186294962,15,0,0,84.4758340174856,Moderate,7.8679049459254795,5.539521828629285,191.39587760132892,142.47263947880927,465.5452091669889,Ecologically Healthy
2018-01-02 08:00:00,46.83032646557786,15.167294788520316,64.66705719459043,37.77198423541161,8,0,0,87.54218990831924,High,5.555451226296811,5.8179412466610225,66.22669885192087,64.5188249823492,75.77936143804254,Ecologically Degraded
2018-01-02 09:00:00,129.3809478353937,19.705474803395024,39.057608934674086,14.136821218430867,9,0,3,76.2296519345199,Low,7.415566822496762,3.5713267477345685,132.94092935923973,0.7550355390383068,350.0087598065548,Ecologically Stable
2018-01-02 10:00:00,169.17208367011088,25.339272313697816,35.616576701783146,27.137321138211018,9,100,2,107.48415711877692,Moderate,8.125694835277278,7.42838793204592,135.95045675228178,55.12633132108027,15.342339299075302,Ecologically Stable
2018-01-02 11:00:00,159.06048909014444,24.151383015941118,34.5071531820145,32.13855415123899,12,50,3,113.70084715152258,Low,6.937103730541515,6.4935494605619315,5.466432063975734,142.55466950344072,187.2653360015065,Ecologically Healthy
2018-01-02 12:00:00,40.05235241056735,18.362437478578222,58.28817619650678,38.63258641067221,15,50,0,97.72071636188714,Low,6.346678204389164,7.00390357739126,187.4896556377853,42.619918888902355,17.5217484775822,Ecologically Stable
2018-01-02 13:00:00,64.92489006438122,23.19753959312579,51.18562220720789,45.36312766208347,14,0,0,108.68451691287669,Moderate,7.0473620259683045,10.010410391718866,221.47602880257435,191.84525056042781,3.064089673345094,Ecologically Healthy
2018-01-02 14:00:00,56.071748376004926,15.305448420926814,81.07028063336784,24.680641358518955,17,0,2,46.02819752052671,Low,8.257624733775044,7.162579792282436,148.88713912809024,9.558668197498621,120.6162206345695,Ecologically Stable
2018-01-02 15:00:00,71.91440578929942,20.22102857295458,85.08336058345316,41.432705515929456,7,150,0,70.42134967084776,Low,5.256343779446416,8.262572330460097,185.90477885746225,29.420364817464307,112.05427646756455,Ecologically Healthy
2018-01-02 16:00:00,147.55442616816282,25.982019863008684,98.2675642348356,28.907492534124245,11,100,0,109.50932000863457,Low,7.075428143340499,8.386178796774969,86.33150655441693,62.42243361408004,8.948684473454428,Ecologically Healthy
2018-01-02 17:00:00,205.11312286036053,23.847833992953436,93.09902848524047,43.49601469217953,5,150,0,98.59708955407045,Low,6.601073472475809,7.021430847981249,246.8135210106346,59.84710021632884,488.7828978481704,Ecologically Stable
2018-01-02 18:00:00,108.92435701542493,31.225658660751456,38.31904505399743,17.954191510319465,11,0,1,130.78683383073556,Low,5.896897488985406,6.886224716107058,4.042718742177942,181.61723590328393,416.3067285929113,Ecologically Degraded
2018-01-02 19:00:00,48.24223115461086,20.69761886472534,80.58667917643174,28.878876237669495,9,0,2,114.33927100962333,Low,7.765937001001795,8.435621921606447,56.811402656885676,70.9816623379071,160.20355477402492,Ecologically Degraded
2018-01-02 20:00:00,81.0420982444452,27.999201502913603,74.04162361461587,7.267144299318017,13,100,0,129.28579830661914,Low,5.674583682776455,7.2830866614866,88.98343892034009,113.46119617005644,80.65274109098164,Ecologically Healthy
2018-01-02 21:00:00,230.62697675367923,16.0320969479572,61.555431755857356,69.15954160880285,7,0,0,137.13290052858628,Low,6.641292324639921,2.86923130906124,269.94970869662706,128.43034133671011,288.34243453992855,Ecologically Degraded
2018-01-02 22:00:00,89.07943007769265,25.91729483015228,46.841935767719086,28.538175431093993,9,150,0,78.28084688401245,Moderate,5.424703375323291,8.506862579056772,253.56607925134648,104.42229501346117,165.14216843041356,Ecologically Healthy
2018-01-02 23:00:00,65.48423512877886,15.083540999389246,88.71675427390707,31.29083898413511,13,50,0,50.178095182090686,Low,7.22727396219824,8.491831856143754,202.22572771549062,111.09984875727233,322.8905634022103,Ecologically Healthy
2018-01-03 00:00:00,69.94263059006393,21.364982737296575,84.72302782287636,41.69014904001108,8,0,0,113.27881066427811,Low,5.512115762521162,9.330348649135416,263.38686897996826,64.29223315750062,382.97782402233383,Ecologically Healthy
2018-01-03 01:00:00,108.5756682024006,24.558438022788422,31.35014376462595,14.362399453333547,7,100,2,95.38106311522614,Low,6.286417014427994,7.8835924662592385,246.90463529155764,140.67323562179243,7.280900546933977,Ecologically Degraded
2018-01-03 02:00:00,41.28158672526314,8.632415495484507,48.85690678943504,54.69116666227599,9,50,0,109.41184046873022,Low,5.272344765616116,9.611510506580412,227.16739804653432,74.31428798136412,191.86693883470747,Ecologically Degraded
2018-01-03 03:00:00,54.95985590616813,16.553613020835236,78.04874063143578,32.46879115472674,13,50,3,132.02285744977928,Low,6.795356293339644,3.1726860382607245,266.4293773131694,173.6679115201069,490.19235779994,Ecologically Healthy
2018-01-03 04:00:00,157.48861967871252,18.706769092949692,92.13884565767421,31.691713653027904,5,100,2,112.55977555530656,Low,5.680736151595763,9.399537661943883,217.3766549727278,100.53152240706433,271.0935626758175,Ecologically Healthy
2018-01-03 05:00:00,106.4063807661532,22.563854088249194,37.47542607842453,33.31782148421775,12,0,1,96.21455124122582,Low,7.862325466275781,6.7044434618644075,120.96481221513218,155.00173655655163,466.25297984596847,Ecologically Stable
2018-01-03 06:00:00,89.758042023944,18.86336838681081,52.44510749900559,27.956610894016148,10,100,1,66.877026551201,Low,7.824584350862234,6.860143580672704,189.13948074867665,85.19396040915686,324.1896497858364,Ecologically Healthy
2018-01-03 07:00:00,162.80067823395171,13.774699253427318,61.4486004393037,19.515398544750425,9,0,0,69.38322891090789,Low,8.248832455013137,10.536448215046306,106.6665961876359,196.56783157559886,66.34981900936288,Ecologically Healthy
2018-01-03 08:00:00,45.734289189076264,22.244075786318117,94.45131147782404,26.426916158318665,11,0,3,89.17679024541312,Moderate,8.01347567726787,12.10698963941832,161.7912952371679,105.32768611233097,321.7147798196278,Ecologically Healthy
2018-01-03 09:00:00,63.92174586154902,10.156830105911576,31.820071741736125,22.00056400632913,11,0,0,99.97430967289493,Low,8.251069269480144,7.598663648824282,235.41765088001083,122.32557924457123,7.790556509684022,Ecologically Degraded
2018-01-03 10:00:00,103.9465152390697,28.657865225520585,62.12824627184319,32.87079874075384,12,50,0,83.01489599812335,Low,5.075869683008051,6.614335778830595,134.91026390175358,178.54923433176197,250.1018333688318,Ecologically Degraded
2018-01-03 11:00:00,101.34572952986815,14.781432430709343,75.4299062953526,20.302869813441657,6,0,1,57.94397687852453,Low,7.934047593020202,7.872167702564184,180.46310205021692,100.53617213440337,456.301631065641,Ecologically Healthy
2018-01-03 12:00:00,21.292278714920656,17.821117788794506,68.3580426943671,30.455821975222726,8,0,1,96.2338395900139,Low,6.381784788720683,7.963071459610729,215.59927255683758,164.15849996179986,475.51132429924024,Ecologically Stable
2018-01-03 13:00:00,59.02307068025574,16.70894043496204,40.70914898518592,13.320790252904771,11,0,0,76.67000000552252,Low,7.546516448093966,7.501666694781235,88.89507822970066,180.20143111789105,281.00119572219165,Ecologically Critical
2018-01-03 14:00:00,73.34991851808032,19.878887577881958,88.9345572148935,24.953382212673827,8,0,0,136.20462541612687,High,5.650088369765538,6.114353023080328,192.40577092434555,62.19222097789072,292.0591904096522,Ecologically Healthy
2018-01-03 15:00:00,112.2302771015884,15.693439939470448,75.31894039653005,1.6530043312278049,9,0,0,52.91662212568811,Moderate,6.224107408775566,5.769796627925338,164.14471432655583,85.96089004556009,163.8122625015197,Ecologically Degraded
2018-01-03 16:00:00,101.08818207587997,10.615526839603053,71.4254734298997,39.369103571255074,17,0,0,81.60498048145287,Moderate,5.86566939863217,8.628629204649815,172.81388400164423,184.91055409706632,380.7416615805471,Ecologically Healthy
2018-01-03 17:00:00,78.61964820006544,18.908800774009244,98.77805628858229,26.878246224622526,12,0,0,106.11089648040877,Low,5.399352667454408,6.565133145320997,251.28340852757708,35.75110916011912,98.03368092094384,Ecologically Critical
2018-01-03 18:00:00,10.705254095300031,14.18551852970679,71.48649031026419,4.8987447933845445,12,0,0,107.51244472173303,Low,6.814141157657209,7.155330053901791,229.07042395543377,26.09574157315693,292.9568524724483,Ecologically Critical
2018-01-03 19:00:00,81.63355972257303,21.908381243979544,33.51643625037324,20.791411915211363,16,0,0,88.46896400406165,Low,5.7586302483752005,7.61020297367635,68.96410652236892,128.11722498738337,379.33295127724523,Ecologically Critical
2018-01-03 20:00:00,87.28195138926117,13.446689799543549,56.98799204308432,13.268927706323531,8,50,1,100.67943539554363,Moderate,6.365470660428163,7.3796666815348555,65.0540246563152,1.999348150189717,266.1240107708389,Ecologically Healthy
2018-01-03 21:00:00,364.8998894391435,12.873646974043586,85.06251352309684,43.912977016645314,11,0,0,106.24334738130894,Low,7.450287858017589,4.58157307899444,249.48746539836014,197.3854355767761,238.48325378688156,Ecologically Healthy
2018-01-03 22:00:00,71.52298863153166,16.395457557916416,54.19054305471474,13.678271340138567,8,50,3,85.24052249342981,Moderate,7.318406615609039,5.813270303863684,56.04507273735793,59.07861328382198,418.242090996899,Ecologically Healthy
2018-01-03 23:00:00,104.35297612319987,22.956891292738543,35.349006496520204,4.655416312156435,13,50,0,121.15102411411976,Low,6.939704572254771,4.900976506336686,270.345008121484,55.717909437587345,330.7026152205454,Ecologically Stable
2018-01-04 00:00:00,181.01063794404826,19.170441984131898,36.47630749271812,44.1671802157628,5,50,0,72.18283550272207,Low,5.684192193972152,6.787715717984134,188.10100383351778,136.18017085693918,429.794357392387,Ecologically Healthy
2018-01-04 01:00:00,141.90363482361803,30.390146332020773,63.488186979178906,31.85788104773788,11,0,3,86.69029233824847,Low,7.000745907998353,9.564334249159996,11.11653729804154,21.756744038608367,280.0085676844774,Ecologically Healthy
2018-01-04 02:00:00,210.64022903057395,28.567591929672787,35.79590990815585,34.27967721780678,10,100,0,120.51461489039788,High,5.68027349043782,8.88987668491275,148.72342606795118,1.98126026298302,31.96064252351971,Ecologically Healthy
2018-01-04 03:00:00,21.645610970384322,25.8997301008789,62.41630129027737,33.63857906266883,13,50,0,118.16448282641038,Low,7.20211195965075,6.395481781346208,178.15303768587353,66.94809801940373,48.180828756033414,Ecologically Stable
2018-01-04 04:00:00,34.35309470801628,20.411714246623994,72.87495598486319,7.353455948354745,9,50,0,101.50354933828191,Moderate,6.473842280550939,8.405060610178356,178.66822136366565,72.55602999023232,417.0574760764388,Ecologically Stable
2018-01-04 05:00:00,51.863352222111345,19.32808006949533,32.815701358222654,44.514130861012674,19,0,0,134.11401581464384,Low,7.011460297226161,8.784905987397408,159.5194820841127,172.81452952633452,265.4591233615479,Ecologically Stable
2018-01-04 06:00:00,17.965859742612736,29.84117775644626,53.166602598432235,13.487757041295273,8,0,0,131.82358290163964,High,7.840284499549266,4.80809594433517,200.74685678356386,4.79341839425711,139.16034432177537,Ecologically Critical
2018-01-04 07:00:00,87.83786468040738,16.62238181314234,39.995921877790934,50.7630904916573,11,100,2,100.25505777107324,Moderate,6.391807567098693,6.632427097367197,152.33011192483025,128.16157214291565,406.621540536616,Ecologically Degraded
2018-01-04 08:00:00,36.95888552852585,21.650064529439287,45.77432182126746,21.702339421407363,7,50,0,115.95080505575308,Moderate,7.487491317392465,7.207556790957434,244.68206060386123,122.0389656927686,348.15313534717603,Ecologically Healthy
2018-01-04 09:00:00,228.76043733410452,19.16342282070766,48.443909756124796,23.517702710095058,9,50,2,128.53227036413648,Low,5.751747875629312,4.805976417996192,285.26156090498563,69.1530195372752,341.7331154844122,Ecologically Healthy
2018-01-04 10:00:00,42.31004402226446,17.445333304339208,88.18933633504254,9.785901026457031,8,100,0,112.0975468874599,Low,7.039425153303723,6.314956176828069,158.60815709591867,9.451700669872508,474.9176027165233,Ecologically Degraded
2018-01-04 11:00:00,64.22516089348198,20.865869713650095,64.30285420077637,8.95170423053641,8,0,1,105.90817608517264,Low,7.576829454496056,5.817227744181543,132.62269161837378,118.9958619830626,425.12804995945385,Ecologically Stable
2018-01-04 12:00:00,147.64810798521265,19.30546141204684,52.53881659195997,43.97124581915989,8,50,0,92.13349040532678,Moderate,7.417554182907724,7.183802040582328,297.97453047284375,111.79017334585816,384.82150755601634,Ecologically Healthy
2018-01-04 13:00:00,26.456902848374675,25.132235216350963,40.7174383233786,29.699867481085445,11,0,0,126.75599895613449,Low,6.900632779489021,10.998306072553197,59.54924348724683,16.657893369623245,475.7210736064638,Ecologically Stable
2018-01-04 14:00:00,16.679158245499558,13.659391339502937,67.73643111024396,50.448839615339544,11,0,0,92.50888478286203,High,5.061170467168098,10.896153948284663,203.49254503231552,47.13394168206775,29.50274786562662,Ecologically Healthy
2018-01-04 15:00:00,95.82858718888062,17.01551570180621,62.58734740275101,24.34812718023246,5,100,0,91.48193827063692,Low,5.848897302299423,4.985447931354637,147.9115410721104,35.49022818537759,164.2641598226305,Ecologically Healthy
2018-01-04 16:00:00,101.25952428748765,17.632564850730315,59.95135180603704,26.54036060243791,11,50,0,97.0319759179234,Low,8.430541952230097,6.485130097462825,286.15347230270413,1.80773711637503,428.9876097500163,Ecologically Healthy
2018-01-04 17:00:00,144.67273199119154,23.196334533811235,51.42390684542947,43.18630334944839,11,0,1,111.92342814580888,Moderate,6.002174602261745,3.6483018506216616,8.539495393614448,97.66142250303848,317.40583638196284,Ecologically Healthy
2018-01-04 18:00:00,121.76886100138739,19.99168721614166,83.89963367089521,29.26849514915367,6,0,1,80.06331919512235,Moderate,6.654059867088781,7.438297481106519,146.02752851059938,141.05891847766858,475.93188238002307,Ecologically Stable
2018-01-04 19:00:00,104.01118352851447,14.735956182059471,73.25380826851423,52.03624019139761,13,50,0,88.00801899955387,Low,5.144409897088999,2.4222651784920384,86.34897455082937,159.97797728762387,201.75492884739705,Ecologically Healthy
2018-01-04 20:00:00,46.694070847711316,14.211768561739834,94.0050406234039,25.45848180822718,6,0,2,103.77428191692526,Low,6.3659108180129,4.523353102848963,242.94843573084523,165.1357181863623,196.1201476271151,Ecologically Healthy
2018-01-04 21:00:00,99.24224558184721,27.346295938963827,53.100232215029536,15.216151094013108,14,0,2,110.72504777109805,Moderate,5.50171551053685,7.254230054542425,261.1346382348923,19.016470672143114,148.8242655152387,Ecologically Healthy
2018-01-04 22:00:00,103.71871300803512,24.105960273162662,67.92251796053455,11.899145478848729,10,0,1,145.5915312443422,Low,5.320577803707028,3.3701221388169595,67.3934896795912,75.147850267047,24.741107803116723,Ecologically Stable
2018-01-04 23:00:00,45.20421464042588,12.463988221895756,39.03835621732571,25.34311561916428,16,0,1,106.20117040517624,Moderate,7.820433662501088,5.807187020328256,75.91236867338847,21.288745709506294,454.2611517731991,Ecologically Critical
2018-01-05 00:00:00,271.10377598892137,21.154014759953327,87.73308133334504,9.754322749599096,11,0,0,121.78626878100808,Low,6.041562654851644,5.64962571425697,232.76354867702779,153.1466411435502,230.57163386166306,Ecologically Critical
2018-01-05 01:00:00,117.81367853840547,20.25979352400192,60.45558137968738,51.17053097748742,11,0,0,109.39738775898654,Moderate,5.089140202402388,5.348298014952721,169.5232547636018,53.24030546497627,256.0641075576422,Ecologically Stable
2018-01-05 02:00:00,34.923087273519826,24.62843378695301,93.00884977616036,17.986825147005035,10,0,0,130.56020800255538,Low,6.043629070841085,7.564267812043503,137.3298831862386,145.18755136243834,198.34484015827397,Ecologically Healthy
2018-01-05 03:00:00,145.1638952601131,19.826788064350605,85.77588032249785,31.521721127702833,11,0,0,85.19090472689145,Moderate,5.072448966811849,8.267182995610746,90.70215469150705,59.95159061209472,215.22927739619973,Ecologically Healthy
2018-01-05 04:00:00,162.26975702019496,23.343966513817364,95.20808137488275,15.829560543049743,12,0,0,94.1878656022576,Low,5.1155100806447935,5.004967669362214,176.31259893265275,19.565071712004322,148.21661538142823,Ecologically Degraded
2018-01-05 05:00:00,112.91891743807079,18.256244727868086,73.67989352912998,34.11781205828755,8,0,1,81.19410038121143,Low,5.226793157142912,5.386056237294131,58.52676345249061,182.10769467029357,83.08961338464671,Ecologically Critical
2018-01-05 06:00:00,68.4759919069465,15.243713821436593,74.35947915880546,9.039688008922957,11,50,0,102.42363014535232,Low,7.574829192673835,2.2676567916370667,151.51993703270685,12.78776977159013,151.83421231481643,Ecologically Degraded
2018-01-05 07:00:00,43.53426730231049,13.144812733300647,37.060585446209465,30.41473718174485,12,50,1,93.92990628435946,Moderate,7.661053417904922,6.5942118978149535,122.18825927521362,168.7423097794941,389.5389249799702,Ecologically Healthy
2018-01-05 08:00:00,78.4548598176049,20.969201008413926,31.457551863270194,23.571080769652287,11,0,2,111.3898288421943,Moderate,8.218941681399155,6.690956405733901,23.804092948399646,20.885929912417378,79.01511609264045,Ecologically Healthy
2018-01-05 09:00:00,107.3512972861151,15.52670915502485,45.84441173796958,48.213248498597764,12,0,1,76.07982560205502,Low,8.32750152685178,5.796367539006076,76.61484861872108,80.38870023909178,440.04853600106895,Ecologically Healthy
2018-01-05 10:00:00,84.17542248458246,18.932086798850783,34.18058709558407,26.567861285733812,11,50,1,132.83221593312754,Moderate,6.873189106187817,5.704768589611666,103.67247918065874,154.94746219034215,97.61302939830718,Ecologically Stable
2018-01-05 11:00:00,216.77636084938078,24.767845449337557,93.75773355412845,11.044520890843962,9,0,0,51.98854019839051,Low,5.731118033465627,7.8373920264150545,212.78169080390015,22.656656458950163,428.16306091868785,Ecologically Healthy
2018-01-05 12:00:00,130.59564179235278,19.469626274123765,55.56254995116203,36.73786570678883,10,50,2,123.33174266743526,Low,7.4573574977199595,9.093455851337515,137.41056796206885,140.75106715585744,268.4594793171745,Ecologically Stable
2018-01-05 13:00:00,39.34600271889659,14.294574220778667,42.35657579741546,11.589721321408957,12,100,1,99.31722478247917,Low,7.935080484313404,9.822408530931808,57.64965196931907,124.22186508741324,199.06555735434023,Ecologically Healthy
2018-01-05 14:00:00,31.55938274146119,16.230111012603373,58.984915972093575,10.334736186942912,8,100,1,106.38766958379227,Low,6.390031137049668,5.172187513326014,100.44093454382545,1.874257618356956,50.587872993341,Ecologically Stable
2018-01-05 15:00:00,118.51755575086457,23.727178908407488,62.070249850075925,24.99483370038452,10,0,0,103.47667085456699,Low,6.965437420460145,8.318015120616822,208.94374015323217,178.66955698330477,388.17611238486785,Ecologically Healthy
2018-01-05 16:00:00,69.72512629846753,16.46110493452258,46.74300190901588,5.275618607545277,11,100,1,117.2120189101314,Low,7.372001521672562,10.303901985723247,117.43587865254928,103.91377950264247,18.778424850413757,Ecologically Healthy
2018-01-05 17:00:00,138.440607309468,21.311158859269295,85.42887419178572,43.33853694236354,15,100,0,135.58051501564324,High,6.728740301066917,4.701078466441478,18.040664538111017,141.81353115283605,40.38069938688843,Ecologically Healthy
2018-01-05 18:00:00,117.7652814293246,26.525173945550623,37.63736540961682,31.32689554577313,20,50,3,101.12199455596732,Low,6.085276263156285,6.3282057287292,190.6965404793086,194.2230163314578,31.214951321951734,Ecologically Degraded
2018-01-05 19:00:00,78.72009397131302,15.175590279727258,87.55255951860114,18.979973778688926,11,0,3,82.77970176620109,Low,5.422738396143073,6.028500764639356,262.9828092824442,20.129096474717876,413.2447748328364,Ecologically Stable
2018-01-05 20:00:00,39.75303405300284,24.94580010383566,93.7115673591154,66.73725016960206,8,0,0,75.22136967562406,Low,7.644090248502463,9.384435820303313,203.90109427303048,19.60417660617999,323.1219049584259,Ecologically Degraded
2018-01-05 21:00:00,18.809986234326097,25.225826973434174,40.133050417989686,28.524933760947448,10,0,0,122.93209245970007,Low,7.079911156992713,6.012764076083682,217.87806689851448,81.14949618024245,471.44994967518267,Ecologically Healthy
2018-01-05 22:00:00,97.93103708488948,24.064381338513343,30.433659965557514,22.644726554125487,6,50,2,158.28200234242217,Low,7.719077296064043,7.599960065633744,47.60552103112763,118.99742762953238,252.9549023362889,Ecologically Degraded
2018-01-05 23:00:00,26.01257668095161,18.77295126033498,72.62694156643485,56.65730012945721,11,50,0,148.66609664578817,Moderate,6.889815002164481,6.538449689613517,83.68246297398531,144.1509254842452,233.89049505666276,Ecologically Stable
2018-01-06 00:00:00,38.31020647028486,21.25804992245595,67.79718830054924,5.511793750781483,10,50,0,62.106310870783254,Moderate,7.948432908345325,5.370454465714192,107.80868970241706,105.02263817070924,49.32471894597473,Ecologically Healthy
2018-01-06 01:00:00,93.6553139993324,19.527998061472783,60.40901082263569,23.61365544139818,7,50,0,56.71923344881242,Moderate,6.59549414113972,6.037716604421448,136.03881552074307,61.18378686880723,3.3711441285653176,Ecologically Healthy
